SK_ORDER,SK_CUSTOMER,ID_ORDER,ORD_STATUS,DAT_PURCHASE,DAT_APPROVED,DAT_SHIPPED,DAT_DELIVERED,DAT_ESTIMATED_DELIVERY
97154,52675,079b09f210081037c1f444e2eaca1e38,delivered,2018-04-27T12:54:04.000Z,2018-04-27T13:10:47.000Z,2018-04-30T12:38:00.000Z,2018-06-05T18:26:35.000Z,2018-05-25T00:00:00.000Z
97155,26337,385183082e6bcd8f81769fe274d3654a,delivered,2018-04-04T08:46:50.000Z,2018-04-04T09:09:51.000Z,2018-04-04T19:14:41.000Z,2018-04-05T20:39:44.000Z,2018-04-16T00:00:00.000Z
97156,93834,a206b5b5949384fc699e072ced43192d,delivered,2017-12-06T13:26:13.000Z,2017-12-06T13:37:26.000Z,2017-12-07T18:58:26.000Z,2018-01-10T01:06:20.000Z,2018-01-09T00:00:00.000Z
97157,29366,73a331a84d88cbe29024744ea908b253,delivered,2018-01-16T19:53:45.000Z,2018-01-16T20:10:27.000Z,2018-01-17T19:03:14.000Z,2018-01-25T17:13:24.000Z,2018-02-06T00:00:00.000Z
97158,53839,18931048107af46874dd4bfd3e5a8aae,delivered,2018-04-06T10:26:19.000Z,2018-04-06T10:35:31.000Z,2018-04-09T22:11:28.000Z,2018-04-14T01:08:50.000Z,2018-04-25T00:00:00.000Z
97159,66663,3d905f2c25bbcb26fc068e0ca62a4315,delivered,2017-07-24T17:31:04.000Z,2017-07-26T02:25:45.000Z,2017-07-26T18:12:33.000Z,2017-08-01T20:36:12.000Z,2017-08-15T00:00:00.000Z
97160,11477,eb2dc067ee1a4eac77e2d045f01cf7f0,unavailable,2017-12-04T23:16:03.000Z,2017-12-05T10:30:41.000Z,"","",2017-12-20T00:00:00.000Z
97161,27966,9fb4185dd9d8f82b6effea11c1555899,delivered,2018-03-20T10:05:52.000Z,2018-03-20T10:28:15.000Z,2018-03-21T19:12:44.000Z,2018-03-27T01:28:42.000Z,2018-04-02T00:00:00.000Z
97162,80784,8dede9c6014be218c3fce9a53dd44214,delivered,2017-09-04T10:18:22.000Z,2017-09-05T04:36:07.000Z,2017-09-06T17:54:59.000Z,2017-09-13T20:47:16.000Z,2017-09-22T00:00:00.000Z
97163,96083,a54f14e8c617edc690ea2b56276d6743,delivered,2018-06-11T21:04:27.000Z,2018-06-12T21:23:41.000Z,2018-06-14T15:08:00.000Z,2018-06-20T11:58:38.000Z,2018-07-11T00:00:00.000Z
97164,7185,6975181fadf909dc0ec2cffd86bb0176,delivered,2018-04-12T09:02:42.000Z,2018-04-12T09:15:17.000Z,2018-04-12T21:42:44.000Z,2018-04-16T19:22:22.000Z,2018-05-04T00:00:00.000Z
97165,5150,2cb5ed8e391a8ef966fe938d480510b1,delivered,2018-03-03T10:12:47.000Z,2018-03-06T03:35:42.000Z,2018-03-06T19:27:31.000Z,2018-04-11T16:59:50.000Z,2018-04-06T00:00:00.000Z
97166,97548,c145fc8b026ef7dcef1a56820099b784,shipped,2017-06-23T20:29:26.000Z,2017-06-23T20:35:22.000Z,2017-06-26T18:47:57.000Z,"",2017-07-17T00:00:00.000Z
97167,60950,7f4988e3479541a14ffd638419c902b1,delivered,2017-07-16T15:27:12.000Z,2017-07-16T15:43:23.000Z,2017-07-17T18:35:30.000Z,2017-07-18T18:47:40.000Z,2017-08-04T00:00:00.000Z
97168,45642,4f5a529c594b7fb29daf6b077313ebcb,delivered,2017-12-06T16:56:37.000Z,2017-12-08T02:39:32.000Z,2017-12-13T12:59:19.000Z,2017-12-29T17:23:31.000Z,2018-01-02T00:00:00.000Z
97169,65405,6f85fa051c6abbc96216b2dfb6af04b4,delivered,2018-03-02T14:21:59.000Z,2018-03-03T10:55:31.000Z,2018-03-05T22:22:25.000Z,2018-03-12T18:12:39.000Z,2018-03-20T00:00:00.000Z
97170,95245,2da01b4da104add683f87af323a0e9d1,delivered,2018-08-01T08:33:57.000Z,2018-08-01T09:20:06.000Z,2018-08-06T06:46:00.000Z,2018-08-13T11:22:45.000Z,2018-09-06T00:00:00.000Z
97171,20329,19542608de028da289c7e0fb0a7422ea,delivered,2017-08-24T11:15:18.000Z,2017-08-24T11:25:25.000Z,2017-08-25T20:07:59.000Z,2017-08-31T19:05:44.000Z,2017-09-18T00:00:00.000Z
97172,17028,0f14db1abb2772e95d78a72c30d69678,delivered,2018-04-11T02:48:15.000Z,2018-04-13T10:11:04.000Z,2018-04-13T21:53:31.000Z,2018-04-20T20:19:12.000Z,2018-05-08T00:00:00.000Z
97173,79339,c8126d249a88b7218ea8af8a2ddfc024,delivered,2018-07-06T14:23:32.000Z,2018-07-07T04:48:22.000Z,2018-07-10T15:27:00.000Z,2018-07-12T20:33:44.000Z,2018-07-25T00:00:00.000Z
97174,15338,ac2dcc9201c601c1030aa6daa7337f95,delivered,2018-01-17T14:14:21.000Z,2018-01-17T14:29:53.000Z,2018-01-18T20:12:41.000Z,2018-01-23T22:59:28.000Z,2018-02-19T00:00:00.000Z
97175,83048,9757bb9b0d295ca539b1b15c3eab9b2e,delivered,2017-07-30T20:17:31.000Z,2017-07-30T20:30:06.000Z,2017-07-31T19:34:26.000Z,2017-08-05T16:03:44.000Z,2017-08-24T00:00:00.000Z
97176,93196,ac1e2ddaa8a97a982f9e3bf625bca0b0,delivered,2018-05-18T00:32:42.000Z,2018-05-18T03:56:19.000Z,2018-05-18T17:30:00.000Z,2018-05-21T17:28:24.000Z,2018-06-06T00:00:00.000Z
97177,34881,01e6f40a293da5a9dc11e49695c7541d,delivered,2017-05-29T12:58:03.000Z,2017-05-30T04:30:25.000Z,2017-06-01T11:55:36.000Z,2017-06-07T15:19:29.000Z,2017-06-21T00:00:00.000Z
97178,5319,1056d9c713cf16970b44a1994cbdebb3,delivered,2017-02-10T16:46:29.000Z,2017-02-10T17:20:26.000Z,2017-02-13T12:54:08.000Z,2017-02-17T10:28:02.000Z,2017-03-13T00:00:00.000Z
97179,34921,11164af6ef812e688fc012214add9b33,delivered,2018-06-01T22:30:54.000Z,2018-06-01T22:51:20.000Z,2018-06-05T15:23:00.000Z,2018-06-11T16:48:50.000Z,2018-06-26T00:00:00.000Z
97180,59646,b142ce1c884b7b514639d0ce49c1fa39,delivered,2018-01-26T22:32:03.000Z,2018-01-26T22:52:04.000Z,2018-01-29T17:44:03.000Z,2018-02-17T12:42:13.000Z,2018-03-01T00:00:00.000Z
97181,84115,a186eef01772ae1e7d95dcd6b606a52a,delivered,2018-02-15T19:44:45.000Z,2018-02-15T20:06:22.000Z,2018-02-22T03:38:41.000Z,2018-03-07T18:06:38.000Z,2018-03-09T00:00:00.000Z
97182,9666,f77d6449700df86a91049fdf2bb2e7f5,delivered,2018-06-03T00:20:18.000Z,2018-06-03T00:30:17.000Z,2018-06-04T15:31:00.000Z,2018-06-06T18:21:56.000Z,2018-06-20T00:00:00.000Z
97183,89514,66ff1220586d3f2a3bca0ab30fe9159a,delivered,2017-11-12T12:52:54.000Z,2017-11-14T03:35:40.000Z,2017-11-15T00:07:41.000Z,2017-11-24T21:33:18.000Z,2017-12-11T00:00:00.000Z
97184,28902,9081eb59066e15ca372cbdf65b67c57e,delivered,2018-01-18T17:13:29.000Z,2018-01-18T17:35:32.000Z,2018-01-19T23:48:43.000Z,2018-02-06T21:52:27.000Z,2018-02-19T00:00:00.000Z
97185,38517,08c94cca559ddccd243fc551e088b856,delivered,2018-07-19T10:17:21.000Z,2018-07-19T10:30:11.000Z,2018-07-23T13:41:00.000Z,2018-07-31T15:42:55.000Z,2018-08-10T00:00:00.000Z
97186,31419,23454aa9c9538dcfcd7a90e8a41b3ed6,delivered,2017-05-25T18:19:13.000Z,2017-05-26T02:45:22.000Z,2017-05-26T08:57:48.000Z,2017-06-02T14:46:52.000Z,2017-06-21T00:00:00.000Z
97187,96825,a5fe635208239cb11b18044279ceebc5,delivered,2018-06-11T19:24:20.000Z,2018-06-11T20:03:00.000Z,2018-06-14T14:28:00.000Z,2018-06-19T00:42:09.000Z,2018-06-26T00:00:00.000Z
97188,23694,31da75f0c78b03d446ea7342a6c002b9,delivered,2018-07-05T14:55:38.000Z,2018-07-12T04:10:14.000Z,2018-07-13T16:41:00.000Z,2018-07-24T21:24:32.000Z,2018-08-10T00:00:00.000Z
97189,61982,96ed1598c0605903e3a112a907f54700,delivered,2017-11-18T22:11:10.000Z,2017-11-21T04:06:32.000Z,2017-11-22T16:57:06.000Z,2017-11-30T23:58:47.000Z,2017-12-07T00:00:00.000Z
97190,98724,442693e8e705ad1f9c91f762f0d297bc,delivered,2017-08-28T21:16:10.000Z,2017-08-28T21:25:14.000Z,2017-08-31T19:26:53.000Z,2017-09-08T15:36:43.000Z,2017-09-20T00:00:00.000Z
97191,65625,6285b6f2819b0adc9d5853af6c6ff4dc,delivered,2017-11-30T10:22:32.000Z,2017-11-30T10:32:59.000Z,2017-12-01T19:13:19.000Z,2017-12-11T21:46:55.000Z,2017-12-28T00:00:00.000Z
97192,82187,ef1fc34d1d1ab34f4eb53f2c9b4ed2ab,delivered,2018-02-05T17:16:35.000Z,2018-02-05T17:33:05.000Z,2018-02-07T20:28:33.000Z,2018-02-19T09:16:30.000Z,2018-03-06T00:00:00.000Z
97193,3834,fb83eb488a7a2a91678418a41e3286ec,delivered,2018-03-18T19:20:51.000Z,2018-03-18T19:35:28.000Z,2018-03-21T19:14:50.000Z,2018-03-22T20:36:50.000Z,2018-03-29T00:00:00.000Z
97194,2354,94d293ebc179b90794f06131fdae1883,delivered,2017-12-07T15:50:36.000Z,2017-12-07T15:58:25.000Z,2017-12-09T12:28:42.000Z,2018-01-11T18:10:53.000Z,2018-01-17T00:00:00.000Z
97195,7540,883c4fe4594557f97aa902af2879e04c,delivered,2018-02-19T10:32:02.000Z,2018-02-19T10:47:00.000Z,2018-02-19T21:58:00.000Z,2018-03-02T20:11:51.000Z,2018-03-15T00:00:00.000Z
97196,68946,d6fff26e75a874eb8e74deeb84f0b4e0,delivered,2017-11-29T18:48:05.000Z,2017-11-29T18:55:24.000Z,2017-12-05T11:42:06.000Z,2017-12-08T21:12:34.000Z,2017-12-21T00:00:00.000Z
97197,69208,8dca7901c45e1525ad654814a7db9eea,delivered,2018-01-05T01:35:24.000Z,2018-01-05T01:47:53.000Z,2018-01-05T22:58:11.000Z,2018-01-08T19:55:23.000Z,2018-01-23T00:00:00.000Z
97198,6216,ad55129ee505d7099cfa6fa9050bdec6,delivered,2018-04-10T18:28:31.000Z,2018-04-10T18:50:12.000Z,2018-04-11T18:48:46.000Z,2018-04-12T19:28:39.000Z,2018-04-24T00:00:00.000Z
97199,2297,a6288025a106ed8a4db8010e42d44577,delivered,2018-07-28T18:54:26.000Z,2018-07-29T18:45:19.000Z,2018-08-09T10:16:00.000Z,2018-08-16T23:18:35.000Z,2018-08-27T00:00:00.000Z
97200,68582,ad297cd9b29f35474be512a2ee427c4b,delivered,2017-07-19T14:48:57.000Z,2017-07-19T15:10:32.000Z,2017-07-21T20:12:32.000Z,2017-07-26T22:36:35.000Z,2017-08-14T00:00:00.000Z
97201,36132,96d89a80126756983acb2d1bfbd97117,delivered,2018-08-18T18:47:24.000Z,2018-08-18T19:09:33.000Z,2018-08-20T12:55:00.000Z,2018-08-27T18:42:25.000Z,2018-09-14T00:00:00.000Z
97202,20604,6fe0d4afaf96ac0a6792ffa85d4b5830,delivered,2018-01-06T21:54:15.000Z,2018-01-06T22:07:31.000Z,2018-01-11T17:42:29.000Z,2018-01-29T20:57:53.000Z,2018-02-15T00:00:00.000Z
97203,74536,ad45318f69f5c8613267854b52b2996e,delivered,2018-04-06T21:33:53.000Z,2018-04-06T21:49:23.000Z,2018-04-11T16:07:31.000Z,2018-04-16T14:12:59.000Z,2018-04-30T00:00:00.000Z
97204,14535,49d6c0bdfef33c709ed283eb19d8b3d0,delivered,2018-08-17T17:41:49.000Z,2018-08-17T17:55:10.000Z,2018-08-20T22:36:00.000Z,2018-08-21T19:52:43.000Z,2018-08-30T00:00:00.000Z
97205,51675,6621d32aa07764fa7759c523c9001bb2,delivered,2017-11-28T15:27:24.000Z,2017-11-28T15:37:29.000Z,2017-12-01T15:42:12.000Z,2018-01-05T19:54:25.000Z,2017-12-21T00:00:00.000Z
97206,47213,064406f58fe12697ff148d9a5851fe9e,delivered,2018-02-01T15:30:02.000Z,2018-02-02T02:54:04.000Z,2018-02-02T21:47:25.000Z,2018-02-09T21:08:58.000Z,2018-02-19T00:00:00.000Z
97207,92971,6eee33addf2f19cbd1d8e81c851825f8,delivered,2017-12-29T15:30:54.000Z,2017-12-29T16:00:38.000Z,2018-01-03T20:17:41.000Z,2018-01-05T16:39:17.000Z,2018-01-18T00:00:00.000Z
97208,51501,716bcd6dfe99970baf4aed2083136ed8,canceled,2018-02-03T13:37:35.000Z,2018-02-03T13:50:26.000Z,2018-02-05T19:59:59.000Z,"",2018-03-01T00:00:00.000Z
97209,61164,66138046442a61cd65ff42c35e53dd2b,delivered,2018-03-08T21:14:24.000Z,2018-03-09T17:10:35.000Z,2018-03-14T01:14:38.000Z,2018-03-21T02:32:24.000Z,2018-04-03T00:00:00.000Z
97210,57218,7cb430e983dbba3559fa0f62ec454d5a,delivered,2018-05-17T21:05:51.000Z,2018-05-18T02:36:28.000Z,2018-05-21T15:20:00.000Z,2018-06-14T19:58:39.000Z,2018-06-04T00:00:00.000Z
97211,98802,b711b5dd3754e257032e9ecb01f70168,delivered,2018-03-19T14:06:29.000Z,2018-03-19T14:29:40.000Z,2018-03-20T19:42:47.000Z,2018-03-27T21:05:01.000Z,2018-04-09T00:00:00.000Z
97212,70045,bf294e9fc4071077ff5ffbeb803602fd,delivered,2018-08-10T16:21:47.000Z,2018-08-10T16:35:08.000Z,2018-08-13T14:34:00.000Z,2018-08-16T00:18:44.000Z,2018-08-16T00:00:00.000Z
97213,37844,6746bff3c11cafd29a7f19f7fecd5107,delivered,2018-01-25T15:57:50.000Z,2018-01-25T16:18:24.000Z,2018-01-26T18:17:49.000Z,2018-02-09T12:13:51.000Z,2018-02-19T00:00:00.000Z
97214,20975,48e081b41ba80f4327ded0c709f696bb,delivered,2018-08-21T17:04:34.000Z,2018-08-21T17:27:06.000Z,2018-08-27T12:08:00.000Z,2018-08-30T14:04:50.000Z,2018-09-05T00:00:00.000Z
97215,82730,d53f7d65577d2f334537bf228afb6116,delivered,2017-02-02T19:59:34.000Z,2017-02-04T02:25:21.000Z,2017-02-07T07:51:38.000Z,2017-02-10T12:09:04.000Z,2017-03-09T00:00:00.000Z
97216,76841,f30d4b0d595c335bb07075291527f56a,delivered,2018-06-03T18:09:41.000Z,2018-06-03T18:31:17.000Z,2018-06-07T14:15:00.000Z,2018-06-13T20:48:37.000Z,2018-07-05T00:00:00.000Z
97217,7894,0e76c1f1cc3a0d46923197991617cef8,delivered,2017-11-24T17:08:45.000Z,2017-11-24T20:52:48.000Z,2017-11-29T17:51:58.000Z,2017-12-26T21:23:28.000Z,2017-12-14T00:00:00.000Z
97218,15681,0cdc9c620e68547b5d7b5b5d974b675b,delivered,2018-06-25T01:48:17.000Z,2018-06-25T02:15:35.000Z,2018-06-25T06:38:00.000Z,2018-06-29T18:43:41.000Z,2018-07-17T00:00:00.000Z
97219,76280,3aae5f4d2c104f1d6f7620143be23d7f,delivered,2018-04-09T21:53:03.000Z,2018-04-10T00:12:41.000Z,2018-04-10T22:32:28.000Z,2018-04-12T14:52:48.000Z,2018-04-19T00:00:00.000Z
97220,78713,75d5b284c205c5d351b7cf618d31f5f6,delivered,2017-12-20T16:07:07.000Z,2017-12-20T16:16:32.000Z,2017-12-22T21:22:34.000Z,2018-01-03T19:38:35.000Z,2018-01-18T00:00:00.000Z
97221,23619,c70d255a582e4ffcdf4bbe6bb0ffdc12,delivered,2017-07-26T15:20:13.000Z,2017-07-26T15:35:06.000Z,2017-07-27T12:43:34.000Z,2017-08-03T16:59:51.000Z,2017-08-17T00:00:00.000Z
97222,44251,d12a47d442a17b323b1a2cc05b2c217b,delivered,2018-06-22T11:16:05.000Z,2018-06-22T11:39:39.000Z,2018-06-29T09:42:00.000Z,2018-07-03T21:38:50.000Z,2018-07-17T00:00:00.000Z
97223,88433,005059edee63c8c708ba61910793b31b,delivered,2018-02-05T18:25:51.000Z,2018-02-06T18:30:33.000Z,2018-02-07T17:31:55.000Z,2018-02-19T21:39:12.000Z,2018-03-06T00:00:00.000Z
97224,14115,369736d4fdf5f12b5b823fe2abb3e485,delivered,2017-07-11T11:28:45.000Z,2017-07-11T11:45:23.000Z,2017-07-11T18:43:38.000Z,2017-07-14T20:29:38.000Z,2017-07-31T00:00:00.000Z
97225,783,576e5a5f6d1ed0b333acc88bee3b8c25,delivered,2017-10-22T15:13:56.000Z,2017-10-22T15:28:12.000Z,2017-10-23T20:22:03.000Z,2017-11-03T18:47:04.000Z,2017-11-13T00:00:00.000Z
97226,90818,b65210a8511143d6d2357dbeaee25e74,delivered,2018-04-26T21:44:12.000Z,2018-04-26T21:55:13.000Z,2018-04-27T13:50:00.000Z,2018-05-08T18:12:21.000Z,2018-05-18T00:00:00.000Z
97227,79393,e4b53293134babaa7d3b418659ead610,delivered,2018-04-03T09:41:57.000Z,2018-04-03T10:28:40.000Z,2018-04-03T21:35:47.000Z,2018-04-14T00:12:10.000Z,2018-04-23T00:00:00.000Z
97228,62059,db89228b5cbfe216326ca3d484a14b8a,delivered,2017-02-20T15:27:19.000Z,2017-02-21T04:55:47.000Z,2017-02-23T03:09:14.000Z,2017-03-09T18:14:19.000Z,2017-04-10T00:00:00.000Z
97229,79553,3d7de5d37ece096e7130ead701ee9951,delivered,2018-04-01T16:12:42.000Z,2018-04-01T16:27:31.000Z,2018-04-04T22:16:35.000Z,2018-04-24T09:58:36.000Z,2018-05-02T00:00:00.000Z
97230,15162,40674b7f0ee237bb07702a45f2bd7d9b,delivered,2018-06-21T09:46:43.000Z,2018-06-21T10:22:45.000Z,2018-06-21T14:46:00.000Z,2018-06-29T17:52:08.000Z,2018-07-27T00:00:00.000Z
97231,77934,ce500b2ca0d960f937fb4d24282d3291,delivered,2017-01-27T12:15:07.000Z,2017-01-28T04:34:27.000Z,2017-01-31T10:05:13.000Z,2017-02-15T18:22:02.000Z,2017-03-02T00:00:00.000Z
97232,89283,f945e05012cd4dcbf844fde15c96df3f,delivered,2018-06-14T22:01:28.000Z,2018-06-14T22:16:35.000Z,2018-06-15T13:43:00.000Z,2018-06-19T19:34:46.000Z,2018-07-13T00:00:00.000Z
97233,44620,4871982748e25b177175c76e0bfd3c53,delivered,2018-01-04T22:10:09.000Z,2018-01-04T22:17:25.000Z,2018-01-08T21:59:03.000Z,2018-01-10T00:03:17.000Z,2018-01-22T00:00:00.000Z
97234,10032,bfccbf3f4c803a60b641433bc8affe01,delivered,2017-10-29T11:33:26.000Z,2017-10-29T11:50:21.000Z,2017-11-01T19:04:37.000Z,2017-11-09T15:42:07.000Z,2017-11-17T00:00:00.000Z
97235,2184,58d3bf26c43675cdcc1a3ac391c06dfc,delivered,2018-07-31T17:12:15.000Z,2018-07-31T17:44:24.000Z,2018-08-01T19:24:00.000Z,2018-08-02T18:48:43.000Z,2018-08-06T00:00:00.000Z
97236,70468,8ca178b839165862ae754e78577ec81c,delivered,2018-05-02T22:43:09.000Z,2018-05-04T04:11:39.000Z,2018-05-07T12:31:00.000Z,2018-05-10T23:19:17.000Z,2018-05-25T00:00:00.000Z
97237,68059,21d9d32f8191125284565e1600219667,delivered,2017-11-14T12:07:00.000Z,2017-11-14T12:27:19.000Z,2017-11-21T18:22:20.000Z,2017-12-01T01:08:07.000Z,2017-12-11T00:00:00.000Z
97238,19107,71f038dc8ff8c3fe824878b34c0a51f4,delivered,2017-04-23T00:13:06.000Z,2017-04-25T08:05:24.000Z,2017-04-26T10:30:18.000Z,2017-05-04T08:34:38.000Z,2017-05-18T00:00:00.000Z
97239,93540,8cbc22c005a12ed79f03d377045951ed,delivered,2018-01-22T07:25:23.000Z,2018-01-22T14:12:23.000Z,2018-01-26T21:58:42.000Z,2018-01-30T17:23:24.000Z,2018-02-06T00:00:00.000Z
97240,82302,191d8d46583f6f363ede63402686d936,delivered,2018-05-30T12:43:26.000Z,2018-05-30T12:56:54.000Z,2018-06-06T12:24:00.000Z,2018-06-14T19:12:18.000Z,2018-07-05T00:00:00.000Z
97241,85508,cd4b336a02aacabd0ef22f6db711f95e,delivered,2017-10-18T23:25:04.000Z,2017-10-19T00:36:08.000Z,2017-10-20T17:11:50.000Z,2017-10-23T18:33:01.000Z,2017-10-30T00:00:00.000Z
97242,43274,5103d6b3761ac2e1155b08e4c6a5c225,delivered,2017-02-17T17:56:07.000Z,2017-02-17T18:05:16.000Z,2017-02-20T10:23:07.000Z,2017-03-02T12:09:33.000Z,2017-03-30T00:00:00.000Z
97243,91596,c056578fe94b80e3f1e732d013df9374,delivered,2018-03-03T20:59:46.000Z,2018-03-03T21:15:30.000Z,2018-03-07T00:03:36.000Z,2018-03-19T10:04:43.000Z,2018-04-03T00:00:00.000Z
97244,82606,5c284ea765f41493a972351bb356a00b,delivered,2017-11-15T13:51:59.000Z,2017-11-17T03:35:34.000Z,2017-11-17T17:02:34.000Z,2017-11-28T18:48:34.000Z,2017-12-07T00:00:00.000Z
97245,39039,c164550f33679da3d32b3ce6078cffda,delivered,2018-05-28T08:47:35.000Z,2018-05-28T08:55:10.000Z,2018-05-28T14:02:00.000Z,2018-05-30T18:18:34.000Z,2018-06-21T00:00:00.000Z
97246,50049,04f5536db820c4ea1450c353f92d5de5,delivered,2018-04-22T19:19:45.000Z,2018-04-24T17:33:43.000Z,2018-04-23T18:03:13.000Z,2018-04-24T18:45:00.000Z,2018-05-04T00:00:00.000Z
97247,45036,7ccdf2db4cb80263b5535a6cfad598e8,delivered,2018-03-05T22:26:48.000Z,2018-03-12T11:50:45.000Z,2018-03-16T15:52:02.000Z,2018-04-10T13:42:45.000Z,2018-03-28T00:00:00.000Z
97248,77257,dbff645a24a20fde7eb395e28eddd916,delivered,2018-02-12T20:38:45.000Z,2018-02-14T15:35:29.000Z,2018-02-15T19:52:54.000Z,2018-02-28T16:04:56.000Z,2018-03-06T00:00:00.000Z
97249,31370,ec5cf2317f5141a62836da8e71586eb6,delivered,2018-03-15T18:00:21.000Z,2018-03-15T18:15:29.000Z,2018-03-17T16:31:47.000Z,2018-03-26T22:26:34.000Z,2018-04-06T00:00:00.000Z
97250,1188,ce5e90a02c3779d618e686a0b25f815c,delivered,2017-11-28T13:37:39.000Z,2017-11-28T13:50:42.000Z,2017-11-29T20:28:39.000Z,2017-12-05T20:26:56.000Z,2017-12-21T00:00:00.000Z
97251,199,b73f09200030e4970b9840b72a630e45,delivered,2017-01-31T19:07:34.000Z,2017-01-31T19:21:36.000Z,2017-02-02T14:39:20.000Z,2017-02-14T11:12:29.000Z,2017-03-09T00:00:00.000Z
97252,98431,98b64215b7d4b779e003927cd0b7e225,delivered,2017-09-17T16:14:29.000Z,2017-09-17T16:25:15.000Z,2017-09-19T19:07:59.000Z,2017-09-25T20:06:58.000Z,2017-10-05T00:00:00.000Z
97253,38135,8efb790e87787df85c5be5757d1432c0,delivered,2018-04-10T14:35:39.000Z,2018-04-11T05:50:32.000Z,2018-04-11T21:18:24.000Z,2018-04-12T13:09:34.000Z,2018-04-20T00:00:00.000Z
97254,69653,aa8c424f10763cab5496c65e9e2a479d,delivered,2018-07-18T18:38:02.000Z,2018-07-18T18:50:15.000Z,2018-07-20T14:15:00.000Z,2018-07-31T21:45:46.000Z,2018-08-09T00:00:00.000Z
97255,46834,d4c17074d3c22044f71a0faa32f99564,delivered,2018-04-10T16:34:12.000Z,2018-04-10T16:50:01.000Z,2018-04-17T22:58:28.000Z,2018-04-27T23:11:40.000Z,2018-05-08T00:00:00.000Z
97256,87586,6e3b262fc2ba819e9cfcd9e9bad5b7de,shipped,2017-04-14T11:26:42.000Z,2017-04-14T11:42:13.000Z,2017-04-17T11:06:40.000Z,"",2017-05-17T00:00:00.000Z
97257,50079,bd72f84bd892f4e829d7fa262004487d,delivered,2018-03-02T12:29:07.000Z,2018-03-02T13:09:29.000Z,2018-03-07T00:48:32.000Z,2018-03-26T18:43:02.000Z,2018-04-05T00:00:00.000Z
97258,75786,6bd4b48e32c302661000c8a7c586461e,delivered,2017-02-20T00:19:27.000Z,2017-02-20T00:32:00.000Z,2017-02-24T05:11:51.000Z,2017-03-06T08:17:57.000Z,2017-03-17T00:00:00.000Z
97259,34484,117af81a8bc7ab82a72c3255780d8149,delivered,2017-11-16T18:04:51.000Z,2017-11-16T18:16:23.000Z,2017-11-20T15:04:39.000Z,2017-11-25T14:07:14.000Z,2017-12-05T00:00:00.000Z
97260,29231,6448b940e7bdf635ae69dca1b81077bc,delivered,2017-05-08T19:11:43.000Z,2017-05-08T19:25:18.000Z,2017-05-09T11:17:07.000Z,2017-05-17T14:47:56.000Z,2017-05-31T00:00:00.000Z
97261,90608,f6b0b46f185d2ee956ba092a30d157cd,delivered,2017-06-27T10:35:29.000Z,2017-06-29T02:55:15.000Z,2017-06-29T13:24:20.000Z,2017-07-05T10:51:25.000Z,2017-07-19T00:00:00.000Z
97262,98454,39d90234aa561e2f6a0ca08926c4f678,invoiced,2018-05-16T14:57:49.000Z,2018-05-17T02:37:24.000Z,"","",2018-06-04T00:00:00.000Z
97263,97111,9b2d0b62b218b964a7d93e0df5e07b7f,delivered,2018-08-20T14:10:04.000Z,2018-08-22T04:04:20.000Z,2018-08-23T17:57:00.000Z,2018-08-28T19:24:45.000Z,2018-08-31T00:00:00.000Z
97264,80898,2e157e2216996cc38981cc6b4d26b9f2,delivered,2017-11-16T23:56:42.000Z,2017-11-18T02:30:42.000Z,2017-11-21T19:22:14.000Z,2017-11-22T18:52:06.000Z,2017-11-29T00:00:00.000Z
97265,5253,13c275bb0585b060da0d45973177dc80,delivered,2018-06-07T17:06:47.000Z,2018-06-07T17:37:22.000Z,2018-06-08T12:29:00.000Z,2018-06-14T13:03:38.000Z,2018-07-04T00:00:00.000Z
97266,503,837fcf1495a7c0bdacbf9ef5a901fb03,delivered,2018-07-16T20:23:00.000Z,2018-07-16T20:35:11.000Z,2018-07-26T11:05:00.000Z,2018-08-01T23:32:13.000Z,2018-08-13T00:00:00.000Z
97267,18346,b9812205fdaef3474416bb7877583e8c,delivered,2017-05-14T09:31:20.000Z,2017-05-14T09:45:15.000Z,2017-05-16T10:42:59.000Z,2017-05-23T13:09:53.000Z,2017-06-13T00:00:00.000Z
97268,75132,be4e62f1eff881f7eef7fbc619128ab9,delivered,2017-09-18T14:31:42.000Z,2017-09-18T14:43:56.000Z,2017-09-19T13:50:13.000Z,2017-09-21T18:47:01.000Z,2017-10-09T00:00:00.000Z
97269,92238,d3793144c8e35d71e963045c73b7b7ec,delivered,2018-08-02T12:04:44.000Z,2018-08-02T12:50:15.000Z,2018-08-06T13:09:00.000Z,2018-08-10T17:21:16.000Z,2018-08-14T00:00:00.000Z
97270,94518,39ccf5203e8fbea550189efa753f231e,delivered,2017-11-12T11:11:06.000Z,2017-11-14T04:10:46.000Z,2017-11-14T23:18:43.000Z,2017-11-23T20:09:47.000Z,2017-12-05T00:00:00.000Z
97271,69781,9c9579e034d68cb04baf60a509029827,delivered,2017-07-25T17:24:33.000Z,2017-07-25T17:36:48.000Z,2017-07-31T19:47:01.000Z,2017-08-17T02:25:34.000Z,2017-08-29T00:00:00.000Z
97272,1901,cf101c3abd3c061ca9f78c1bbb1125af,delivered,2017-07-13T10:42:37.000Z,2017-07-14T09:05:12.000Z,2017-07-14T19:25:34.000Z,2017-07-21T20:42:56.000Z,2017-08-04T00:00:00.000Z
